index,price_clp,price_uf,price_usd,ubicacion,dorms,baths,built area,total area,parking,id,realtor,comuna_id
1343,330987000,9300,412188,CalleLanin,3,2.0,150.0,800.0,10.0,7901478,Mi Llave,2
1344,83000000,2332,103362,Nuevobuin,3,2.0,96.0,110.0,1.0,6808027,Urbalia,37
1345,188627000,5300,234903,malllosdominicos,2,1.0,50.0,170.0,,11456956,Propital,12
1346,91110400,2560,113463,Porvenir1664,4,2.0,134.0,128.0,1.0,12001850,Corredores Asociados - OpenBrokers,24
1347,708241000,19900,881994,Caminopuntaaguilasnorte9300lobarnechea,4,4.0,205.0,320.0,1.0,12001738,Corredores Asociados - OpenBrokers,34
1348,155000000,4355,193026,Maruri,7,2.0,140.0,130.0,,8243202,Mi Llave,6
1349,113354150,3185,141163,Maipo,3,2.0,60.0,120.0,1.0,10565376,Urbalia,37
1350,491142000,13800,611634,Hernandpdemagallanes1240,4,5.0,136.0,338.0,5.0,12001708,Corredores Asociados - OpenBrokers,12
1351,162895430,4577,202859,Noespecifica,4,2.0,120.0,80.0,,12001684,Corredores Asociados - OpenBrokers,6
1352,125000000,3512,155666,sinai1647,3,,130.0,192.0,,12001664,Corredores Asociados - OpenBrokers,1
1353,79899550,2245,99501,Pasajejuanemiliopacull,2,1.0,118.0,118.0,3.0,12001346,Corredores Asociados - OpenBrokers,29
1354,60000000,1686,74720,Lingue670sanbernardo,5,1.0,109.0,168.0,,12001327,Corredores Asociados - OpenBrokers,29
1355,108549500,3050,135180,Pasajelosbeduinos#8casan°1564,3,2.0,88.0,97.0,1.0,12001248,Corredores Asociados - OpenBrokers,17
1356,69400500,1950,86427,Presidentejorgemontt,3,1.0,50.0,86.0,1.0,12001067,Corredores Asociados - OpenBrokers,37
1357,48046500,1350,59834,JulioSosa1640,2,1.0,55.0,55.0,1.0,12000270,Corredores Asociados - OpenBrokers,17
1358,530291000,14900,660387,LosDominicos/Torremolinos,5,4.0,211.0,528.0,6.0,11075881,ProUrbe Manquehue,12
1359,145919000,4100,181717,suroriente,3,1.0,200.0,200.0,1.0,12000258,Corredores Asociados - OpenBrokers,17
1360,145919000,4100,181717,Surponiente,5,1.0,350.0,350.0,4.0,12000226,Corredores Asociados - OpenBrokers,0
1361,152000000,4271,189290,Ingenieropedrogallo,3,2.0,75.0,124.0,1.0,11999778,Unne,17
1362,256248000,7200,319113,Casaenlinderos/franciscokrugger,4,3.0,110.0,202.0,3.0,11999143,Mauricio Pino Propiedades,37
1363,175900000,4942,219054,Independencia/SanCarlos,4,3.0,120.0,170.0,,11999118,Mauricio Pino Propiedades,24
1364,729595000,20500,908587,Av.HernándodeAguirre/EmiliaTéllez,6,5.0,259.0,425.0,,11999076,Mauricio Pino Propiedades,18
1365,195000000,5479,242839,Generalgana/callearauco,3,1.0,180.0,197.0,,11999050,Mauricio Pino Propiedades,33
1366,391134100,10990,487091,Fundosanjorge/lopinto,6,5.0,220.0,5000.0,2.0,11999037,Mauricio Pino Propiedades,35
1367,391134100,10990,487091,Fundosanjorge/lopinto,6,5.0,220.0,5000.0,2.0,11999024,Mauricio Pino Propiedades,35
1368,150000000,4215,186800,Lagoranco,4,2.0,115.0,200.0,1.0,11999007,Corredores Asociados - OpenBrokers,20
1369,245000000,6884,305106,Delvillar,4,3.0,200.0,800.0,3.0,11998981,Corredores Asociados - OpenBrokers,40
1370,238000000,6687,296389,Pilotolazzo,5,1.0,110.0,363.0,1.0,11998952,Corredores Asociados - OpenBrokers,0
1371,77000000,2164,95890,Villalosjardines,2,1.0,45.0,85.0,1.0,11998948,Corredores Asociados - OpenBrokers,37
1372,70000000,1967,87173,Villalacapilla,3,1.0,49.0,82.0,1.0,11998944,Corredores Asociados - OpenBrokers,37
1373,140000000,3934,174346,Losciruelos1,3,2.0,65.0,117.0,1.0,11998931,Corredores Asociados - OpenBrokers,37
1374,80000000,2248,99626,Elsolar,2,1.0,51.0,98.0,1.0,11998928,Corredores Asociados - OpenBrokers,37
1375,943135000,26500,1174514,Loslitres,4,4.0,270.0,400.0,2.0,11106852,ProUrbe Manquehue,34
1376,366577000,10300,456509,FlorencioBarrios/Cañumanqui,3,2.0,80.0,240.0,2.0,11086325,ProUrbe Manquehue,12
1377,320310000,9000,398892,RealAudiencia1484,6,3.0,166.0,166.0,1.0,11998524,Munay Gestión Inmobiliaria,31
1378,155000000,4355,193026,America,5,1.0,200.0,200.0,2.0,11998503,Munay Gestión Inmobiliaria,31
1379,145000000,4074,180573,UretaCox490,3,2.0,107.0,107.0,,11998456,Munay Gestión Inmobiliaria,30
1380,63000000,1770,78456,ObispoEmilioTagleCobarrubias,3,2.0,55.0,58.0,1.0,11998431,Munay Gestión Inmobiliaria,29
1381,85000000,2388,105853,IsladePascua680,2,1.0,47.0,47.0,3.0,11998379,Munay Gestión Inmobiliaria,9
1382,93000000,2613,115816,Pachingo,3,1.0,102.0,121.0,2.0,11998348,Munay Gestión Inmobiliaria,9
1383,149000000,4187,185554,Riocisnes,5,4.0,140.0,170.0,2.0,11998319,Munay Gestión Inmobiliaria,9
1384,209625100,5890,261052,Palena3030,3,2.0,111.0,111.0,1.0,11998296,Munay Gestión Inmobiliaria,8
1385,382592500,10750,476454,Curacavi,5,7.0,180.0,380.0,3.0,11998254,Munay Gestión Inmobiliaria,49
1386,338105000,9500,421052,CondominioSanJoaquín,4,3.0,300.0,5000.0,10.0,11998227,Munay Gestión Inmobiliaria,35
1387,48000000,1349,59776,ColegioMariaElena,3,1.0,102.0,54.0,,7669111,Mi Llave,8
1388,637061000,17900,793351,Manquehue/Roncesvalles,4,4.0,210.0,500.0,6.0,11075630,ProUrbe Manquehue,12
1389,190000000,5339,236613,Ernestoceaconsantateresa,4,1.0,90.0,575.0,2.0,7669081,Mi Llave,0
1390,87195500,2450,108587,pasajelosdiezmandamientos,2,1.0,62.0,62.0,2.0,11996507,Corredores Asociados - OpenBrokers,29
1391,138801000,3900,172853,domingocaneleo,3,3.0,75.0,75.0,1.0,11996432,Corredores Asociados - OpenBrokers,37
1392,249130000,7000,310249,GermanSandoval,4,3.0,100.0,100.0,5.0,11996413,Corredores Asociados - OpenBrokers,37
1393,434198000,12200,540720,MonseñorEdwards/Echeñique,7,2.0,233.0,550.0,4.0,11996093,Unne,13
1394,79000000,2220,98381,Abranquil,2,1.0,68.0,87.0,,11995942,Corredores Asociados - OpenBrokers,26
1395,135000000,3793,168120,Rengifo,4,2.0,73.0,73.0,1.0,11995930,Corredores Asociados - OpenBrokers,24
1396,65000000,1826,80946,eltranque,5,2.0,87.0,92.0,1.0,11995916,Corredores Asociados - OpenBrokers,35
1397,85000000,2388,105853,Losabetos8440,4,1.0,90.0,95.0,1.0,11995900,Corredores Asociados - OpenBrokers,1
1398,569440000,16000,709141,Laspircas,5,5.0,187.0,837.0,3.0,11995666,Easyprop,21
1399,138801000,3900,172853,BarrioPortezuelo,3,3.0,80.0,190.0,1.0,11106813,ProUrbe Manquehue,35
1400,55000000,1545,68493,Av3ponienteconSanJose,3,1.0,80.0,100.0,,11995642,Vivanco Propiedades,17
1401,526732000,14800,655955,SimónBolívar1929,6,4.0,140.0,311.0,3.0,11995551,Corredores Asociados - OpenBrokers,18
1402,306074000,8600,381163,Sgto.Menadier&Sgto.LuisNavarrete,4,2.0,150.0,190.0,1.0,11995517,Corredores Asociados - OpenBrokers,18
1403,338105000,9500,421052,Pje.RosembluttconBremen,5,3.0,103.0,184.0,1.0,11995496,Corredores Asociados - OpenBrokers,18
1404,462670000,13000,576177,MattaOriente&LoEncalada,7,7.0,370.0,400.0,,11995440,Corredores Asociados - OpenBrokers,18
1405,234800000,6597,292403,DorsalconRecoleta,4,1.0,90.0,558.0,10.0,11113708,ProUrbe Manquehue,27
1406,480465000,13500,598337,LosDominicos/Monroe,3,3.0,120.0,433.0,4.0,11075981,ProUrbe Manquehue,12
1407,1067700000,30000,1329639,CaminoElAlba&CaminodelAlgarrobo,8,3.0,477.0,922.0,5.0,11995110,Corredores Asociados - OpenBrokers,12
1408,90000000,2529,112080,Sanantonio/sanfelix,3,,62.0,130.0,,9697743,Mi Llave,37
1409,1590000000,44675,1980075,miradorlosdominicos,6,7.0,1300.0,1300.0,4.0,11993183,Vie Propiedades,12
1410,316751000,8900,394460,ElGreco6726,4,2.0,117.0,277.0,3.0,11992158,Corredores Asociados - OpenBrokers,13
1411,306074000,8600,381163,Noespecifica,6,4.0,120.0,700.0,4.0,11990940,Corredores Asociados - OpenBrokers,34
1412,188627000,5300,234903,Sta.Elvira/LosUlmos,3,3.0,82.0,177.0,4.0,11086527,ProUrbe Manquehue,8
1413,604674100,16990,753019,Berna,5,4.0,140.0,400.0,2.0,11990538,Corredores Asociados - OpenBrokers,34
1414,462634410,12999,576133,AlvaroCasanova,5,3.0,165.0,340.0,2.0,11115809,ProUrbe Manquehue,21
1415,658415000,18500,819944,SimónGonzález,6,5.0,218.0,440.0,4.0,11990447,Corredores Asociados - OpenBrokers,13
1416,654856000,18400,815512,GuayGuay10701,5,5.0,222.0,508.0,2.0,11990397,Corredores Asociados - OpenBrokers,35
1417,640264100,17990,797340,Casamediterráneacomonueva/pieandino,4,3.0,245.0,650.0,,10175779,Francisco Vial Propiedades,35
1418,672651000,18900,837672,Laspircas,4,4.0,200.0,625.0,3.0,11106769,ProUrbe Manquehue,21
1419,60000000,1686,74720,Sanignaciodeloyola,4,1.0,70.0,62.0,1.0,9145909,Mi Llave,25
1420,943135000,26500,1174514,Robles-ColegioLosAlerces,4,3.0,189.0,517.0,2.0,11106744,ProUrbe Manquehue,34
1421,281516900,7910,350581,AtrescuadrasdemetroDorsal,5,2.0,138.0,351.0,2.0,11988462,Corredores Asociados - OpenBrokers,27
1422,174746900,4910,217618,AltosdeQuilicura,3,3.0,94.0,140.0,1.0,11988434,Corredores Asociados - OpenBrokers,25
1423,544527000,15300,678116,federicoGarcíaLorca7097,3,2.0,136.0,308.0,4.0,11988161,Todo Propiedades,12
1424,259807000,7300,323545,ElHualleSur9300-9600,4,3.0,135.0,184.0,,11824322,,8
1425,775862000,21800,966204,Vichato/CarlosAlvarado,6,5.0,276.0,436.0,3.0,11076023,ProUrbe Manquehue,12
1426,1708320000,48000,2127422,LosDominicos,4,4.0,488.0,488.0,10.0,11987515,Corredores Asociados - OpenBrokers,12
1427,1103290000,31000,1373960,Helsby,5,4.0,240.0,240.0,,11987478,Corredores Asociados - OpenBrokers,13
1428,85000000,2388,105853,Paseodelosrobles3871,3,1.0,76.0,89.0,1.0,11987181,Corredores Asociados - OpenBrokers,8
1429,139000000,3906,173101,Pasajesaneugenio,3,1.0,84.0,160.0,2.0,11987165,Corredores Asociados - OpenBrokers,8
1430,135000000,3793,168120,CasaensectorParadero8dePajaritos,3,1.0,72.0,171.0,1.0,11986988,Mi Llave,17
1431,581896500,16350,724653,PresidenteRiesco5157,3,3.0,140.0,140.0,1.0,11986954,Corredores Asociados - OpenBrokers,33
1432,526411690,14791,655556,AvenidaRicardoCumming,6,3.0,350.0,525.0,4.0,11986508,Inverhome & Aseslegalproperties Spa,33
1433,138801000,3900,172853,AvenidaValdivieso,4,2.0,114.0,230.0,,11986442,Inverhome & Aseslegalproperties Spa,27
1434,98940200,2780,123213,Av.EjercitoLibertador4196,3,1.0,72.0,112.0,1.0,11986423,Inverhome & Aseslegalproperties Spa,24
1435,67265100,1890,83767,PasajeCerroFlorida364,2,1.0,60.0,80.0,1.0,11986400,Inverhome & Aseslegalproperties Spa,38
1436,86839600,2440,108144,CalleHerodes,3,2.0,65.0,60.0,1.0,11986356,Inverhome & Aseslegalproperties Spa,17
1437,117091100,3290,145817,EntreAvenidaBordeNorteyBoulevarLosCóndores,3,3.0,90.0,167.0,2.0,11986274,Inverhome & Aseslegalproperties Spa,36
1438,90754500,2550,113019,CoronelAgustinLopezdeAlcazar,3,1.0,93.0,90.0,,11986245,Inverhome & Aseslegalproperties Spa,6
1439,136523240,3836,170016,ElEsfuerzo6338,5,2.0,140.0,275.0,3.0,11986205,Inverhome & Aseslegalproperties Spa,0
1440,120116250,3375,149584,PasajeMalloco,4,2.0,140.0,140.0,2.0,11985968,Corredores Asociados - OpenBrokers,23
1441,256248000,7200,319113,Guanaconorte1752,3,3.0,140.0,200.0,2.0,11985895,Nexxos,5
1442,140000000,3934,174346,AraucoconPedroLeonUgalde,2,1.0,231.0,181.0,,11985718,Corredores Asociados - OpenBrokers,33
1443,55000000,1545,68493,EliasFernandezAlbanoconAmericoVespucio,3,1.0,80.0,276.0,1.0,11985710,Corredores Asociados - OpenBrokers,32
1444,120000000,3372,149440,LasNievesconlosJardines.,4,2.0,98.0,133.0,2.0,11985678,Corredores Asociados - OpenBrokers,24
1445,135000000,3793,168120,GabrielaconVicuñaMackena,3,2.0,65.0,102.0,1.0,11985664,Corredores Asociados - OpenBrokers,24
1446,68000000,1911,84682,EjercitoLibertador,2,1.0,45.0,45.0,1.0,11985653,Corredores Asociados - OpenBrokers,24
1447,130000000,3653,161893,NonatoCooconAngelPimentel,3,2.0,80.0,110.0,1.0,11985633,Corredores Asociados - OpenBrokers,24
1448,75000000,2107,93400,CalleArgoscercanoaAutopistaVespucioNorte,4,1.0,50.0,87.0,1.0,11985616,Corredores Asociados - OpenBrokers,23
1449,121006000,3400,150692,Donorione,3,2.0,60.0,145.0,2.0,11499662,Propital,0
1450,150000000,4215,186800,MetroPedrodeValdivia,2,2.0,51.0,51.0,2.0,11985603,Corredores Asociados - OpenBrokers,11
1451,120000000,3372,149440,WalkerMartinez1600,2,2.0,,,2.0,11985561,Corredores Asociados - OpenBrokers,8
1452,129000000,3625,160648,RodolfoJaramillo2613,3,3.0,72.0,156.0,2.0,11984734,Tu nueva Propiedad,19
1453,274932750,7725,342382,Plazaegaña,3,3.0,95.0,95.0,,11984605,Unne,13
1454,88000000,2473,109589,SanFrancisco,4,2.0,85.0,100.0,1.0,11984523,Corredores Asociados - OpenBrokers,23
1455,150000000,4215,186800,VillaPehuén,3,2.0,58.0,140.0,1.0,11984489,Corredores Asociados - OpenBrokers,17
1456,160000000,4496,199253,VillaLosHéroes,6,2.0,120.0,160.0,1.0,11984463,Corredores Asociados - OpenBrokers,17
1457,77000000,2164,95890,BarrioLasRosas,4,1.0,72.0,100.0,1.0,11984443,Corredores Asociados - OpenBrokers,17
1458,130000000,3653,161893,VillaLosHeroes,4,2.0,120.0,160.0,2.0,11984419,Corredores Asociados - OpenBrokers,17
1459,137733300,3870,171523,LosCastaños,3,3.0,66.0,118.0,1.0,11984395,Corredores Asociados - OpenBrokers,17
1460,160000000,4496,199253,Elabrazo,3,3.0,90.0,180.0,1.0,11984352,Corredores Asociados - OpenBrokers,17
1461,96000000,2697,119552,Manutara,4,2.0,86.0,134.0,3.0,11984330,Corredores Asociados - OpenBrokers,8
1462,1512575000,42500,1883655,AlvaroCasanova/MariaMonvel,4,3.0,4307.0,4307.0,,11115336,ProUrbe Manquehue,13
1463,450000000,12644,560399,SanGumercindo475,8,5.0,,,,11983568,Corredores Asociados - OpenBrokers,26
1464,190000000,5339,236613,Av.PresidenteGabrielGonzálezVidela2031,5,3.0,150.0,200.0,4.0,11983477,Corredores Asociados - OpenBrokers,17
1465,66000000,1854,82192,PasajeSantaSoledad3891,3,2.0,,,1.0,11983460,Corredores Asociados - OpenBrokers,17
1466,95000000,2669,118306,LagoMaihue4576,3,2.0,80.0,128.0,2.0,11983430,Corredores Asociados - OpenBrokers,17
1467,80000000,2248,99626,Quellon1438,2,1.0,,,1.0,11983414,Corredores Asociados - OpenBrokers,17
1468,120000000,3372,149440,PasajeElSereno1561,3,1.0,,,1.0,11983404,Corredores Asociados - OpenBrokers,17
1469,125000000,3512,155666,FaustinoSarmiento0611,4,2.0,130.0,198.0,1.0,11983390,Corredores Asociados - OpenBrokers,17
1470,120000000,3372,149440,GregoriodelaFuente3589,5,2.0,,,1.0,11983364,Corredores Asociados - OpenBrokers,16
1471,516055000,14500,642659,Girardi,4,4.0,220.0,351.0,3.0,11982658,Todo Propiedades,11
1472,491142000,13800,611634,ElBombo/Zanzibar,4,4.0,156.0,320.0,2.0,11076004,ProUrbe Manquehue,12
1473,55164500,1550,68698,PasajeLaParcelaN°24,3,1.0,78.0,78.0,1.0,11982403,Inmobiliaria Escocia,33
1474,95594740,2686,119047,VillaCardenalRaúlSilvaHenríquez,3,1.0,89.0,110.0,1.0,11982390,Inmobiliaria Escocia,37
1475,137946840,3876,171789,TuliperosdeBuin,3,3.0,81.0,201.0,1.0,11982365,Inmobiliaria Escocia,37
1476,565881000,15900,704709,IVCentenario/Apoquindo,3,2.0,94.0,577.0,4.0,11063229,ProUrbe Manquehue,12
1477,437757000,12300,545152,HiperRebajadoCondominioHaciendaChacabucoencomunaColina,6,5.0,268.0,6924.0,10.0,11981887,Easyprop,35
1478,106414100,2990,132521,lossuspiros,3,1.0,,,2.0,11981532,Corredores Asociados - OpenBrokers,29
1479,81002840,2276,100875,LomasdePaine,3,1.0,70.0,70.0,2.0,11981517,Corredores Asociados - OpenBrokers,40
1480,52566430,1477,65463,painecentro,4,2.0,60.0,60.0,2.0,11981501,Corredores Asociados - OpenBrokers,40
1481,80219860,2254,99900,LomasdePaine,2,1.0,52.0,52.0,2.0,11981468,Corredores Asociados - OpenBrokers,40
1482,161934500,4550,201662,ValleLoCampino,3,2.0,88.0,128.0,3.0,11981386,Propital,25
1483,396116700,11130,493296,MetroInesdeSuarez,4,2.0,120.0,355.0,,11981194,Corredores Asociados - OpenBrokers,11
1484,70000000,1967,87173,Pioxii7344,3,1.0,70.0,70.0,,11980306,Provivienda,14
1485,105000000,2950,130760,Avda.Recoleta,2,1.0,,,2.0,11980185,Corredores Asociados - OpenBrokers,27
1486,122000000,3428,151930,GabrielaOriente,3,1.0,,,3.0,11980171,Corredores Asociados - OpenBrokers,24
1487,132000000,3709,164384,Referencia,3,1.0,60.0,60.0,2.0,11980161,Corredores Asociados - OpenBrokers,8
1488,64000000,1798,79701,SantaAmalia,2,1.0,,,1.0,11980158,Corredores Asociados - OpenBrokers,8
1489,560000000,15735,697385,CaleradeTango,6,4.0,,,1.0,11980153,Corredores Asociados - OpenBrokers,44
1490,398608000,11200,496399,Plazapadreletier,3,2.0,139.0,187.0,2.0,11979935,Easyprop,11
1491,151000000,4243,188045,AvenidalafloridacercadeLíder,4,3.0,100.0,175.0,2.0,11979767,Easyprop,8
1492,138801000,3900,172853,sargentoaldea,4,1.0,93.0,223.0,,11824662,,29
1493,480109100,13490,597894,ValenzuelaPuelma,4,4.0,139.0,241.0,3.0,11978983,Nexxos,13
1494,153214950,4305,190803,Avlaflorida,3,2.0,110.0,200.0,3.0,11978690,Easyprop,24
1495,209981000,5900,261496,GeneralVelásquez,3,2.0,150.0,150.0,307.0,11978650,Easyprop,4
1496,45000000,1264,56040,Juanita/batallonchacabuco,1,1.0,40.0,102.0,1.0,10351284,Mi Llave,10
1497,122963450,3455,153130,Avenidalastorres,3,3.0,98.0,98.0,1.0,11552725,Propital,25
1498,50000000,1405,62267,Baquedano,4,1.0,117.0,117.0,,11978444,Corredores Asociados - OpenBrokers,40
1499,139500000,3920,173724,Híperlíderbuin,4,2.0,80.0,80.0,1.0,11978426,Corredores Asociados - OpenBrokers,37
1500,75000000,2107,93400,pasajeelbins,4,2.0,130.0,130.0,,11978396,Corredores Asociados - OpenBrokers,37
1501,120000000,3372,149440,Elolmo,4,3.0,130.0,200.0,3.0,11978385,Corredores Asociados - OpenBrokers,37
1502,350000000,9834,435866,Losceibos,3,1.0,98.0,560.0,,11978378,Corredores Asociados - OpenBrokers,37
1503,190000000,5339,236613,Aquabuin,3,3.0,100.0,412.0,4.0,11978360,Corredores Asociados - OpenBrokers,37
1504,120000000,3372,149440,PasajeAdolfoRuizMartínez,3,2.0,70.0,154.0,1.0,11977698,Corredores Asociados - OpenBrokers,24
1505,53000000,1489,66002,Pasaje27,3,1.0,70.0,90.0,,11977678,Corredores Asociados - OpenBrokers,24
1506,229555500,6450,285872,Lagranja,4,2.0,240.0,640.0,4.0,11977647,Corredores Asociados - OpenBrokers,9
1507,391490000,11000,487534,curamilla,4,2.0,80.0,200.0,3.0,11977607,Unne,18
1508,186491600,5240,232244,Pasajeportoalegre,4,3.0,130.0,153.0,,11824439,,24
1509,836365000,23500,1041550,Condominio/repúblicadehonduras,4,5.0,250.0,360.0,,6780182,Francisco Vial Propiedades,12
1510,747390000,21000,930747,Camarico,4,4.0,206.0,206.0,3.0,11976353,Corredores Asociados - OpenBrokers,12
1511,160155000,4500,199446,Surponiente,3,1.0,275.0,275.0,2.0,11723080,Corredores Asociados - OpenBrokers,0
1512,818570000,23000,1019390,AvLaplaza961,5,5.0,205.0,250.0,2.0,11976151,Corredores Asociados - OpenBrokers,12
1513,164781700,4630,205208,Larapintooriente2667,4,3.0,99.0,273.0,2.0,11499937,Propital,36
1514,140366960,3944,174803,avloshalconesconlarapintaoeste.,3,2.0,100.0,199.0,,11418005,Propital,36
1515,92534000,2600,115235,ojosdelsalado,3,2.0,130.0,145.0,1.0,11975653,Corredores Asociados - OpenBrokers,39
1516,255892100,7190,318670,Lordcochrane,7,2.0,320.0,350.0,,11975639,Corredores Asociados - OpenBrokers,33
1517,153037000,4300,190582,Callegalvez,3,3.0,90.0,260.0,2.0,11975623,Corredores Asociados - OpenBrokers,41
1518,170832000,4800,212742,islademaipo,4,3.0,116.0,260.0,2.0,11975608,Corredores Asociados - OpenBrokers,41
1519,213540000,6000,265928,Galvez,4,3.0,126.0,280.0,3.0,11975593,Corredores Asociados - OpenBrokers,41
1520,88975000,2500,110803,Avenidalibertadores1670,3,1.0,54.0,140.0,1.0,11975557,Corredores Asociados - OpenBrokers,42
1521,505378000,14200,629362,goycolea724,5,3.0,4500.0,4500.0,15.0,11818708,Adb Administradora De Bienes Y Servicios,29
1522,231335000,6500,288088,PeatonesVeintinueve,3,2.0,137.0,175.0,,11824724,,18
1523,78000000,2192,97136,halcon644,3,1.0,52.0,52.0,1.0,11974959,Corredores Asociados - OpenBrokers,17
1524,1775941000,49900,2211633,artigas,8,7.0,550.0,1602.0,6.0,11974158,Corredores Asociados - OpenBrokers,22
1525,498865030,14017,621252,Condominiovistahermosa,8,6.0,340.0,5000.0,4.0,9038504,Urbalia,39
1526,338105000,9500,421052,Bremen,3,3.0,99.0,113.0,1.0,11973906,Corredores Asociados - OpenBrokers,33
1527,206422000,5800,257064,Galvez1569,4,3.0,126.0,126.0,2.0,11682481,Corredores Asociados - OpenBrokers,41
1528,992961000,27900,1236564,ColinaMiravalle,7,9.0,287.0,825.0,3.0,11973876,Corredores Asociados - OpenBrokers,33
1529,290000000,8148,361146,ElLibanoconLuisValenzuela,3,2.0,93.0,328.0,3.0,11440173,Propital,16
1530,78000000,2192,97136,Loovallleestadiomonumental,2,1.0,53.0,75.0,2.0,8340764,Mi Llave,25
1531,146274900,4110,182161,Av.Central,3,2.0,96.0,160.0,,11824416,,20
1532,590794000,16600,735733,CrescenteErrazurizconAvSalvador,5,3.0,192.0,595.0,4.0,11532205,Propital,18
1533,491142000,13800,611634,Sananselmo/chicureo,3,4.0,140.0,350.0,3.0,10747109,Unne,35
1534,150000000,4215,186800,CondominioLosJardinesdeVespucio1,4,3.0,110.0,110.0,1.0,11970860,Corredores Asociados - OpenBrokers,23
1535,94900000,2666,118182,Santarosa,3,1.0,93.0,200.0,4.0,11537134,Easyprop,9
1536,110000000,3091,136986,Nacimiento11641,4,1.0,88.0,128.0,3.0,11970836,Corredores Asociados - OpenBrokers,8
1537,78298000,2200,97507,PasajeRíoPuelo767,2,1.0,50.0,69.0,1.0,11970516,Agente365 Chile,25
1538,113900000,3200,141843,delTrigal,4,2.0,90.0,130.0,2.0,11537176,Easyprop,25
1539,302515000,8500,376731,Elhuallesur,4,2.0,119.0,304.0,,11824338,,8
1540,120000000,3372,149440,Santaluisa,3,1.0,80.0,350.0,6.0,10464295,Mi Llave,25
1541,90000000,2529,112080,Pasajelegislación406,4,1.0,77.0,91.0,,11967919,Raíz Legal Propiedades,23
1542,92000000,2585,114570,AvenidaLonguitudinal,2,2.0,55.0,85.0,2.0,11967894,Raíz Legal Propiedades,17
1543,58000000,1630,72229,SantaTeresadelosAndes041,4,1.0,120.0,120.0,1.0,11967624,Corredores Asociados - OpenBrokers,39
1544,80000000,2248,99626,Pasajeberilio1010,5,2.0,100.0,100.0,1.0,11967599,Corredores Asociados - OpenBrokers,39
1545,64000000,1798,79701,RamonBarrosLuco103,4,1.0,65.0,65.0,1.0,11967583,Corredores Asociados - OpenBrokers,39
1546,68000000,1911,84682,elespino1234,3,1.0,58.0,58.0,1.0,11967570,Corredores Asociados - OpenBrokers,39
1547,370000000,10396,460772,lasacacias323,5,4.0,200.0,200.0,10.0,11967529,Corredores Asociados - OpenBrokers,39
1548,55000000,1545,68493,cinabrio2678,3,1.0,70.0,70.0,,11967511,Corredores Asociados - OpenBrokers,39
1549,105000000,2950,130760,callesanignaciodeloyola60,2,2.0,73.0,73.0,,11967472,Corredores Asociados - OpenBrokers,33
1550,80000000,2248,99626,MonteAlvernia9309,3,1.0,90.0,90.0,1.0,11967454,Corredores Asociados - OpenBrokers,32
1551,155000000,4355,193026,guidodarezzo3092,3,2.0,75.0,75.0,3.0,11967415,Corredores Asociados - OpenBrokers,30
1552,79000000,2220,98381,quetalmahue901,4,2.0,133.0,133.0,,11967396,Corredores Asociados - OpenBrokers,29
1553,40000000,1124,49813,Pje.Cam.delCerro172,2,1.0,50.0,25.0,10.0,11967381,Corredores Asociados - OpenBrokers,38
1554,65000000,1826,80946,Pasajedieciseis3776,3,1.0,82.0,82.0,,11967349,Corredores Asociados - OpenBrokers,38
1555,80000000,2248,99626,Pasajecordilleradedoñarosa2620,3,2.0,90.0,90.0,,11967332,Corredores Asociados - OpenBrokers,38
1556,60000000,1686,74720,manquelepi447,4,3.0,90.0,90.0,1.0,11967292,Corredores Asociados - OpenBrokers,38
1557,79000000,2220,98381,vivaldi1312,2,1.0,58.0,58.0,,11967274,Corredores Asociados - OpenBrokers,38
1558,75000000,2107,93400,pasaje1163parqueresidencialtoribiolarrain,2,1.0,50.0,50.0,,11967256,Corredores Asociados - OpenBrokers,38
1559,155000000,4355,193026,Rosales0448,4,2.0,140.0,140.0,,11967224,Corredores Asociados - OpenBrokers,38
1560,119000000,3344,148194,loszorzales727,3,3.0,57.0,57.0,1.0,11967192,Corredores Asociados - OpenBrokers,19
1561,77000000,2164,95890,sargentorafaelvargas2998,3,2.0,91.0,91.0,,11967154,Corredores Asociados - OpenBrokers,17
1562,120000000,3372,149440,primoderivera1032,3,1.0,70.0,70.0,,11967137,Corredores Asociados - OpenBrokers,17
1563,140000000,3934,174346,Collanco1601,2,2.0,75.0,75.0,1.0,11967116,Corredores Asociados - OpenBrokers,17
1564,115000000,3231,143213,pasajediegoportales987,3,2.0,133.0,133.0,,11967091,Corredores Asociados - OpenBrokers,3
1565,140000000,3934,174346,eltrebolpc5loteA,3,1.0,100.0,100.0,3.0,11967062,Corredores Asociados - OpenBrokers,44
1566,126878350,3565,158005,VillaValleElTrebol,2,2.0,62.0,153.0,2.0,7438402,Urbalia,19
1567,409285000,11500,509695,Caminodelanaturaleza,3,3.0,105.0,310.0,2.0,11966150,RUKAM SPA,8
1568,146900000,4128,182939,SantaIsidora,4,2.0,100.0,120.0,3.0,11536999,Easyprop,25
1569,160155000,4500,199446,AlicahueentrePalenayPaicavi,3,2.0,69.0,88.0,2.0,11965952,Nexxos,8
1570,5427000,152,6758,sanleonponiente4702,2,1.0,63.0,63.0,1.0,11818732,Adb Administradora De Bienes Y Servicios,29
1571,106770000,3000,132964,Natanielcoxconcopiapo,3,1.0,58.0,58.0,1.0,11965331,Corredores Asociados - OpenBrokers,33
